1360
805,310;517
848,605;886
848,605;1159
665,675;146
665,675;607
18,701;1112
18,701;814
1112,814;18
1112,814;701
1322,156;578
1322,156;340
257;301
301;257
92;43
43;92
842,955;789
842,955;165
1131,588;886
1131,588;799
886,799;1131
886,799;588
1120,11,310;128
1120,11,310;1243
1120,11,310;1188
578,1071,1111,31;965
578,1071,1111,31;197
578,1071,1111,31;990
1120,675,911,310,218;128
1120,675,911,310,218;1188
1120,675,911,310,218;1114
1120,675,911,310,218;477
1120,675,911,310,218;894
81,275,1150;731
81,275,1150;1148
81,275,1150;1343
1233,1188,805;850
1233,1188,805;883
40,1322;1124
40,1322;340
899,1182;1188
899,1182;565
899,1182;1060
1050,899,775;608
1050,899,775;1188
1050,899,775;565
1050,899,775;141
834,483;749
834,483;498
834,483;1061
161,551;291
161,551;460
291,460;161
291,460;551
1346,5,471;416
1346,5,471;415
1346,5,471;1119
30;0
0;30
73;208
208;73
1109;540
540;1109
320;269
269;320
1014;254
254;1014
1256,675,1120;128
1256,675,1120;1061
1256,675,1120;477
557;691
771,940,29;842
771,940,29;731
771,940,29;446
771,940,29;15
1120,675,911,310,991;128
1120,675,911,310,991;1188
1120,675,911,310,991;775
1120,675,911,310,991;1114
1120,675,911,310,991;477
623;800
623;887
800,887;623
771;394
394;771
632;586
586;632
944,1028;972
944,1028;1350
1350,771,1150;842
1350,771,1150;731
1350,771,1150;1028
1350,771,1150;446
397;800
397;507
800,507;397
1252;1207
1207;1252
1306;800
1306;887
800,887;1306
144,731;282
144,731;1188
282,1188;144
282,1188;731
771,326;731
771,326;446
771,326;1251
1163,631;804
1163,631;1310
142;787
787;142
338,691,1150;1008
338,691,1150;1307
338,691,1150;731
1008,1307,731;338
1008,1307,731;691
1008,1307,731;1150
771;895
895;771
705;928
928;705
1089,1155;584
1089,1155;1126
1210,771,940;842
1210,771,940;731
1210,771,940;1237
1210,771,940;446
687,199;731
687,199;158
731,158;687
731,158;199
545;356
356;545
205;531
592,995;192
592,995;1210
592,995;731
1112,732;1098
1112,732;795
1112,732;687
1120,675,295,911,310;128
1120,675,295,911,310;1114
1120,675,295,911,310;1188
1120,675,295,911,310;477
1111,1071,430,31;449
1111,1071,430,31;395
1111,1071,430,31;197
1111,1071,430,31;990
1346,1155,1221;584
1346,1155,1221;101
1346,1155,1221;5
1346,1221;5
1346,1221;909
1150,551;313
1150,551;842
1349;596
596;1349
81,828,886;138
81,828,886;971
81,828,886;1343
1,972;944
1,972;29
944,29;1
944,29;972
879,1359;731
879,1359;790
879,1359;1259
1012;1154
1154;1012
1229;681
681;1229
1112,396;1098
1112,396;795
1112,396;687
100,687;144
100,687;731
144,731;100
144,731;687
83;449
449;83
432,940;466
432,940;741
393,771,886;904
393,771,886;922
393,771,886;259
651,15;618
651,15;886
276,189;616
276,189;1188
276,189;980
264,731;161
264,731;291
1187,899;565
1187,899;223
565,223;1187
565,223;899
972;1040
1040;972
1120,956;128
1120,956;1113
1120,956;1061
858,291;1201
858,291;1150
858,291;1255
858,291,790;620
858,291,790;1150
858,291,790;1255
417;70
70;417
214,470;602
214,470;1131
602,1131;214
602,1131;470
722,139;1155
722,139;916
1155,916;722
1155,916;139
603,1150;842
603,1150;508
1120,675,654,911,310;128
1120,675,654,911,310;1188
1120,675,654,911,310;1114
1120,675,654,911,310;477
1120,675,654,911,310;894
675,823;477
675,823;607
477,607;675
477,607;823
862,1150;1104
862,1150;29
252,310,911;1114
252,310,911;492
252,310,911;866
1138,1047;1090
1138,1047;731
1138,1047;1171
990;691
675,550;960
675,550;607
911,1279;1114
911,1279;983
1162,731;138
1162,731;813
944,391;420
944,391;972
420,972;944
420,972;391
640,751;1176
640,751;137
640,751;731
1176,137,731;640
1176,137,731;751
191;226
262;316
316;262
899,87;1188
899,87;565
899,87;615
1336,771,731;922
1336,771,731;724
451,1047;784
451,1047;726
784,726;451
784,726;1047
944,643;972
944,643;373
972,373;944
972,373;643
1120,1026,310;128
1120,1026,310;1188
1120,1026,310;1205
848,676;886
848,676;7
1187,310;608
1187,310;60
126;412
162,771,588;401
162,771,588;842
162,771,588;731
162,771,588;446
588,1150;731
588,1150;1045
588,1150;886
848,916;139
848,916;1213
1346,1155,5,239,699;674
1346,1155,5,239,699;722
1346,1155,5,239,699;179
1346,1155,5,239,699;1119
1346,1155,5,239,699;415
1280,1113;874
1280,1113;1243
874,1243;1280
874,1243;1113
1150,215;1336
1150,215;385
1150,215;731
1150,231;1336
1150,231;730
1150,231;731
944,330,731;289
944,330,731;972
944,330,731;687
289,972,687;944
289,972,687;330
289,972,687;731
1120,675,357;128
1120,675,357;1061
1120,675,357;1022
578,1071,1111,31;1017
578,1071,1111,31;197
578,1071,1111,31;990
588;907
907;588
1008,898,731;691
1008,898,731;815
138;1169
1169;138
151;195
1112,1239;1097
1112,1239;1038
161,653,1150;291
161,653,1150;29
161,653,1150;686
881,1150;130
881,1150;842
770,1150;842
770,1150;364
691,927;728
691,927;1008
691,927;731
966;926
926;966
771,979;137
771,979;731
771,979;446
1158,1150;842
1158,1150;1054
608,374;696
608,374;842
696,842;608
696,842;374
1063;947
1282,1150;1178
1282,1150;731
1282,1150;780
65;118
118;65
600,81;731
600,81;1343
600,81;863
731,1343,863;600
731,1343,863;81
1125;1166
1166;1125
691,454;1008
691,454;731
691,454;1357
1008,731,1357;691
1008,731,1357;454
764;768
764;298
868,1317;864
868,1317;0
691,1253,1150;1008
691,1253,1150;731
691,1253,1150;1045
81,1253,1150;731
81,1253,1150;1045
81,1253,1150;1343
1185,1150;576
1185,1150;842
1274;1173
1173;1274
1008,731,765;1043
1008,731,765;691
1061,310;532
532;1061
532;310
1274;61
61;1274
1025;177
1008,731,1085;691
1008,731,1085;773
892;936
936;892
1008,401,731,553;138
1008,401,731,553;690
1008,401,731,553;691
1008,401,731,553;886
1008,401,731,553;1150
479;430
1027,1188,1055;1240
1027,1188,1055;675
1027,1188,1055;1061
585,604;698
585,604;860
585,604;138
81,1020;306
81,1020;731
81,1020;1343
1008,161,731;291
1008,161,731;691
675,1334;968
675,1334;607
848,821;51
848,821;886
361;803
695;361
409,1150;842
409,1150;924
347,1188,1149;530
347,1188,1149;731
347,1188,1149;854
570,675;520
570,675;607
904,1150;842
904,1150;949
666,1150;842
666,1150;639
193,1150;1192
193,1150;842
1113,569;360
1113,569;169
360,169;1113
360,169;569
848,37;54
848,37;886
606,1150;842
606,1150;422
1150,510;842
1150,510;333
1008,161,731,702;691
1008,161,731,702;1253
1008,161,731,702;1150
729,1150;842
729,1150;211
974;645
1266;698
1266;1150
698,1150;1266
1210,214;1033
1210,214;961
1210,214;1150
1033,961,1150;1210
1033,961,1150;214
492;686
686;492
771,861,886;904
771,861,886;922
771,861,886;811
904,922,811;771
904,922,811;861
904,922,811;886
1136,899;1298
1136,899;1188
1136,899;565
595;900
900;595
731,358;153
731,358;29
998,471;82
998,471;1254
944,30;0
944,30;972
0,972;944
0,972;30
66,778;731
66,778;886
66,778;927
1346,239;568
1346,239;415
409;184
184;409
480,81;275
480,81;731
480,81;1343
681,771;986
681,771;731
681,771;446
609;759
759;609
259;8
1214;1009
790,1359;858
790,1359;731
790,1359;1259
969,961;837
969,961;486
837,486;969
837,486;961
1120,537,310;128
1120,537,310;994
1120,537,310;1188
1340,1150;1138
1340,1150;796
1144;81
81;1144
842,1093;856
842,1093;801
1346,1155,5,597,699;722
1346,1155,5,597,699;179
1346,1155,5,597,699;248
1346,1155,5,597,699;1119
1346,1155,5,597,699;415
771,780;354
771,780;731
771,780;446
354,731,446;771
354,731,446;780
596;910
910;596
1120,960,675,911,310;128
1120,960,675,911,310;1188
1120,960,675,911,310;1114
1120,960,675,911,310;477
1120,960,675,911,310;894
124;260
161,185;731
161,185;205
336,123;164
336,123;174
164,174;336
164,174;123
1027,1188,629;516
1027,1188,629;1061
516,1061;1027
516,1061;1188
516,1061;629
691,974,1150;1008
691,974,1150;731
691,974,1150;915
871;832
832;871
202,731,1343;81
202,731,1343;182
81,978;731
81,978;244
81,978;1343
731,244,1343;81
731,244,1343;978
726,1087;125
726,1087;878
726,1087;1071
1233,11,1188;993
1233,11,1188;883
1120,675,911,243,310;128
1120,675,911,243,310;1114
1120,675,911,243,310;1188
1120,675,911,243,310;477
588,1277;142
588,1277;731
588,1277;886
162,731;440
440;162
440;731
1112,715;657
1112,715;1139
822;1184
1184;822
289;135
1008,819,731;410
1008,819,731;691
268;45
554,731,1150;113
554,731,1150;29
1113,123,1188;1243
1113,123,1188;885
435;970
1008;56
1120,844;128
1120,844;1188
1120,844;629
128,1188,629;1120
128,1188,629;844
641,1150;731
641,1150;915
641,1150;93
258;512
512;258
642,675;745
642,675;607
848,855;443
848,855;886
988,895;1356
988,895;78
988,895;526
1356,78,526;988
1356,78,526;895
214;1150
214;1255
1235,663;88
1235,663;1169
1235,663;27
1235,663;1071
801,1150;1340
801,1150;796
558;512
512;558
267,1071,1111,31;197
267,1071,1111,31;990
267,1071,1111,31;957
961,173;837
961,173;214
837,214;961
837,214;173
284;328
169,455;569
169,455;940
825,169;940
825,169;134
940,134;825
940,134;169
148,197;509
148,197;61
128,11,1188;1120
128,11,1188;993
81,91,1150;731
81,91,1150;1053
81,91,1150;1343
731,684;784
731,684;138
1017,1071,1111,31;253
1017,1071,1111,31;197
1017,1071,1111,31;990
1346,412,5;82
1346,412,5;1115
1346,412,5;415
401,731;138
401,731;588
390;421
421;390
731;1188
977;1100
771,36;731
771,36;172
771,36;446
1112,1183;170
1112,1183;837
1353,769;1210
1353,769;802
1210,802;1353
1210,802;769
228;1150
228;55
161,751;731
161,751;1150
161,751;1054
525,1319;880
525,1319;621
161,783,1008,401,731;458
161,783,1008,401,731;138
161,783,1008,401,731;691
161,783,1008,401,731;886
161,783,1008,401,731;1150
538,691;1008
538,691;138
538,691;915
1008,833,1255;888
1008,833,1255;825
1008,833,1255;691
161,747,1008,401,731;707
161,747,1008,401,731;138
161,747,1008,401,731;691
161,747,1008,401,731;886
161,747,1008,401,731;1150
2;352
352;2
1061,310;1050
1061,310;1188
1050,1188;1061
1050,1188;310
81,538;731
81,538;604
81,538;1343
731,604,1343;81
731,604,1343;538
1352;1029
882;679
1224;332
408,1071,31;48
408,1071,31;990
1272;1226
1226;1272
152,911;696
152,911;1114
696,1114;152
696,1114;911
842,1227;817
842,1227;1357
817,1357;842
817,1357;1227
944,649,1;521
944,649,1;972
944,649,1;29
521,972,29;944
521,972,29;649
521,972,29;1
466,1317;864
466,1317;287
864,287;466
864,287;1317
886,771,118;904
886,771,118;922
886,771,118;1109
904,922,1109;886
904,922,1109;771
904,922,1109;118
1150;247
247;1150
832,771,886;904
832,771,886;922
832,771,886;1103
904,922,1103;832
904,922,1103;771
904,922,1103;886
1188,181;1061
1188,181;1070
537,1188,310;324
324;537
324;1188
324;310
81,182;202
81,182;731
81,182;1343
1195;1137
676;568
568;676
1002,247;121
1002,247;1212
1002,247;1116
794;1093
771,1150,807;842
771,1150,807;731
771,1150,807;446
771,1150,807;767
949;1136
1136;949
1050,899,477;608
1050,899,477;529
1050,899,477;1188
1050,899,477;565
1267,223;33
1267,223;763
128,938,1188;1120
128,938,1188;852
1120,852;128
1120,852;938
1120,852;1188
769,649;521
769,649;802
538,523;344
538,523;93
344,93;538
344,93;523
310,255;946
946;310
946;255
1008,1150,547,731;569
1008,1150,547,731;691
1008,1150,547,731;29
1120,675,968,310,1051;128
1120,675,968,310,1051;3
1120,675,968,310,1051;1188
1120,675,968,310,1051;517
1120,675,968,310,1051;477
187;313
313;187
1120,993;128
1120,993;11
1120,993;1188
1112,1106;1353
1112,1106;741
1346,1155,5,1035,699;581
1346,1155,5,1035,699;722
1346,1155,5,1035,699;179
1346,1155,5,1035,699;1119
1346,1155,5,1035,699;415
242,940;169
242,940;154
394,748;203
394,748;743
1039,247;1268
1039,247;1141
731,422,1150;208
731,422,1150;29
948;910
162,1348;1122
162,1348;1303
1122,1303;162
1122,1303;1348
1222;111
111;1222
1047,735;856
1047,735;329
856,329;1047
856,329;735
1176;652
652;1176
848,931;634
848,931;139
